RA (degrees),DEC (degrees),Timestamp
267.7507,24.998074,2185-05-22
211.04822,20.64087,2185-05-24
322.14618,7.890399,2185-05-26
132.40958,18.192038,2185-05-28
25.077066,0.4439218,2185-05-30
125.876976,23.632895,2185-06-01
355.6023,7.5802526,2185-06-03
342.54877,-5.8260584,2185-06-05
246.62405,-8.456228,2185-06-07
266.73395,-8.654752,2185-06-09
153.50488,14.223569,2185-06-11
161.31729,11.512341,2185-06-13
56.32316,11.066758,2185-06-15
183.81433,16.413002,2185-06-17
173.68698,23.647713,2185-06-19
303.07245,-16.824835,2185-06-21
28.27929,2.5960138,2185-06-23
172.37906,10.365163,2185-06-25
7.9262505,12.125047,2185-06-27
225.19545,10.661691,2185-06-29
149.92802,23.601896,2185-07-01
318.32178,5.5349126,2185-07-03
139.974,-1.6043315,2185-07-05
7.8244557,3.266429,2185-07-07
250.94928,-13.975898,2185-07-09
140.1691,24.737883,2185-07-11
357.29144,17.34892,2185-07-13
178.65996,-15.179316,2185-07-15
267.40912,-20.721415,2185-07-17
130.31285,15.178399,2185-07-19
3.841447,15.262637,2185-07-21
279.8199,25.218122,2185-07-23
325.8349,21.426268,2185-07-25
159.0365,-18.830307,2185-07-27
47.610355,16.28762,2185-07-29
161.5232,12.861147,2185-07-31
85.191025,18.739706,2185-08-02
166.20424,8.1790495,2185-08-04
326.72122,4.8469415,2185-08-06
191.81497,6.2067347,2185-08-08
221.25069,-4.358646,2185-08-10
287.0811,-12.791585,2185-08-12
226.97902,15.267644,2185-08-14
205.28516,26.58936,2185-08-16
176.58743,18.935457,2185-08-18
256.74945,-11.266909,2185-08-20
21.036865,15.232767,2185-08-22
258.06665,-15.253046,2185-08-24
228.94272,-11.808815,2185-08-26
0.6395712,3.1004124,2185-08-28
14.488797,-10.972551,2185-08-30
4.8843765,9.63966,2185-09-01
93.258766,4.6018987,2185-09-03
344.33786,14.151956,2185-09-05
35.79312,-0.29580158,2185-09-07
216.18427,-0.5386254,2185-09-09
24.25703,-0.12819071,2185-09-11
335.73804,16.60265,2185-09-13
17.740728,-0.25182286,2185-09-15
171.86256,19.45365,2185-09-17
240.58951,-6.417728,2185-09-19
25.193419,3.2461693,2185-09-21
166.16437,19.191324,2185-09-23
346.0261,-18.563019,2185-09-25
20.709543,4.985947,2185-09-27
259.85486,-12.289492,2185-09-29
158.66278,17.096004,2185-10-01
355.08685,-16.2211,2185-10-03
251.6767,-8.96493,2185-10-05
33.504917,-9.940517,2185-10-07
212.62955,-0.5006701,2185-10-09
172.40016,8.66834,2185-10-11
267.20868,18.958727,2185-10-13
341.8664,-1.2326747,2185-10-15
254.17636,-9.956031,2185-10-17
229.54396,26.758987,2185-10-19
6.3636804,12.856694,2185-10-21
143.88055,20.569574,2185-10-23
261.22354,-13.845937,2185-10-25
359.90784,5.5504556,2185-10-27
333.03033,15.209623,2185-10-29
325.84048,3.0933368,2185-10-31
26.564684,7.2956576,2185-11-02
258.32935,-18.852232,2185-11-04
300.8515,23.585527,2185-11-06
104.84055,20.550005,2185-11-08
227.76772,20.198359,2185-11-10
178.29169,-2.2588294,2185-11-12
172.3026,19.102423,2185-11-14
234.32741,19.855837,2185-11-16
2.8269918,13.522942,2185-11-18
260.0937,-8.320741,2185-11-20
248.73517,15.324526,2185-11-22
220.78363,13.295704,2185-11-24
273.02362,-12.317944,2185-11-26
51.125805,8.253841,2185-11-28
216.93883,1.0585243,2185-11-30
11.945106,12.779437,2185-12-02
276.74203,25.035927,2185-12-04
28.977919,9.7415695,2185-12-06
276.26877,28.148218,2185-12-08
235.71957,13.07073,2185-12-10
137.96971,17.887077,2185-12-12
208.91055,5.872522,2185-12-14
15.310306,15.045045,2185-12-16
181.82315,15.596128,2185-12-18
189.7457,15.02821,2185-12-20
293.8818,13.173246,2185-12-22
159.41472,-16.576328,2185-12-24
259.91425,-13.463679,2185-12-26
235.89445,26.338848,2185-12-28
152.24028,14.512696,2185-12-30
252.61845,30.670605,2186-01-01
327.17072,-7.2010136,2186-01-03
7.7761545,1.5082468,2186-01-05
241.18686,-5.1127925,2186-01-07
36.93082,-0.6140987,2186-01-09
182.73865,6.6313777,2186-01-11
228.28398,16.261183,2186-01-13
86.918846,6.9555836,2186-01-15
207.0064,9.608511,2186-01-17
355.31122,-16.73045,2186-01-19
140.23087,24.952486,2186-01-21
215.18811,23.1198,2186-01-23
135.73349,23.773123,2186-01-25
252.82745,-9.371269,2186-01-27
130.37039,23.228773,2186-01-29
16.927988,-1.3703319,2186-01-31
226.66475,32.411385,2186-02-02
305.98993,17.421928,2186-02-04
10.520494,0.09762859,2186-02-06
132.49045,15.760133,2186-02-08
238.82428,22.984802,2186-02-10
248.19528,30.234844,2186-02-12
320.03482,5.5052624,2186-02-14
356.2009,-2.2187831,2186-02-16
334.806,11.069533,2186-02-18
264.99756,-10.967098,2186-02-20
60.521667,18.213123,2186-02-22
180.15427,6.7215233,2186-02-24
137.43977,24.788551,2186-02-26
223.64413,27.228943,2186-02-28
20.241602,12.715575,2186-03-02
24.463217,2.211705,2186-03-04
248.51865,30.822815,2186-03-06
23.007767,11.215835,2186-03-08
151.02872,15.842715,2186-03-10
190.14923,23.81784,2186-03-12
154.71165,23.679712,2186-03-14
325.61923,4.873035,2186-03-16
262.03424,-7.1898155,2186-03-18
179.8903,24.60702,2186-03-20
135.91196,16.594555,2186-03-22
26.787434,-2.3019538,2186-03-24
154.68855,24.12474,2186-03-26
190.24503,15.772089,2186-03-28
229.40442,10.980289,2186-03-30
167.61462,9.332846,2186-04-01
15.599974,15.243175,2186-04-03
136.07806,19.612837,2186-04-05
348.42603,13.489576,2186-04-07
357.9245,-0.24181265,2186-04-09
207.51648,15.444621,2186-04-11
219.09596,6.934193,2186-04-13
9.656613,13.932689,2186-04-15
216.42206,21.743567,2186-04-17
134.22641,15.819694,2186-04-19
67.20689,-8.920515,2186-04-21
37.51331,2.7617972,2186-04-23
346.45734,-0.69159555,2186-04-25
38.02576,14.82905,2186-04-27
127.71306,-7.0356407,2186-04-29
24.48625,13.865772,2186-05-01
333.19638,-0.6517392,2186-05-03
177.92278,5.2192645,2186-05-05
126.11479,22.775944,2186-05-07
94.16846,15.426642,2186-05-09
192.54807,7.4708085,2186-05-11
144.03621,24.858099,2186-05-13
17.408356,-14.348999,2186-05-15
24.937866,1.2053959,2186-05-17
329.18225,-1.5706762,2186-05-19
210.79668,15.404541,2186-05-21
291.15295,-4.4244995,2186-05-23
43.84873,4.365186,2186-05-25
149.39363,19.198423,2186-05-27
14.369751,-2.2809188,2186-05-29
164.81854,4.54665,2186-05-31
258.229,-12.012558,2186-06-02
177.75514,9.742349,2186-06-04
355.96268,14.9921465,2186-06-06
277.4638,13.9457,2186-06-08
182.17998,6.9888344,2186-06-10
233.62057,28.900055,2186-06-12
353.93604,1.2377139,2186-06-14
134.00511,24.438993,2186-06-16
39.035263,16.05333,2186-06-18
256.07544,14.609965,2186-06-20
145.21461,14.115436,2186-06-22
151.0771,23.150446,2186-06-24
239.32816,26.488556,2186-06-26
111.3717,15.063445,2186-06-28
342.55743,16.824522,2186-06-30
28.220392,-1.7409391,2186-07-02
308.00525,-14.2415285,2186-07-04
11.745827,-0.6881796,2186-07-06
357.31766,12.154903,2186-07-08
350.3045,-1.1109196,2186-07-10
187.32574,-14.04825,2186-07-12
319.08496,-14.132416,2186-07-14
96.27518,-16.865398,2186-07-16
211.06099,8.262387,2186-07-18
79.01792,14.575767,2186-07-20
31.827272,13.007762,2186-07-22
334.4115,13.738309,2186-07-24
62.130867,7.871627,2186-07-26
153.97495,16.18258,2186-07-28
250.90033,20.951757,2186-07-30
343.5744,-0.714568,2186-08-01
154.66283,15.349753,2186-08-03
235.8713,5.879488,2186-08-05
257.26404,30.454967,2186-08-07
17.19249,1.749863,2186-08-09
320.37305,17.368193,2186-08-11
347.13947,8.885524,2186-08-13
286.57098,23.996157,2186-08-15
247.68095,-7.8414803,2186-08-17
76.21013,7.676024,2186-08-19
259.06924,-9.455318,2186-08-21
297.3789,10.197672,2186-08-23
259.27777,-13.074669,2186-08-25
304.18912,7.07507,2186-08-27
242.67226,24.164469,2186-08-29
295.4502,13.492073,2186-08-31
246.50485,-7.944015,2186-09-02
158.54825,23.817543,2186-09-04
198.67462,6.5178194,2186-09-06
90.712906,14.161448,2186-09-08
244.63715,-3.1449406,2186-09-10
127.725555,22.48905,2186-09-12
197.17328,16.021606,2186-09-14
249.07755,-8.575223,2186-09-16
0.65379274,11.091247,2186-09-18
126.24231,-5.1118793,2186-09-20
207.75932,-5.4550357,2186-09-22
249.33676,13.5802355,2186-09-24
285.94193,27.149729,2186-09-26
230.60669,23.102816,2186-09-28
194.26602,12.295808,2186-09-30
246.69223,29.746859,2186-10-02
111.7205,22.325886,2186-10-04
205.90848,12.612892,2186-10-06
4.238764,-1.4103684,2186-10-08
159.31776,-7.25295,2186-10-10
358.21875,15.654797,2186-10-12
51.768936,-0.40652683,2186-10-14
241.87738,28.750536,2186-10-16
195.51591,6.852347,2186-10-18
249.8179,28.947422,2186-10-20
267.94498,-17.202055,2186-10-22
353.28204,0.03530089,2186-10-24
135.49525,17.443718,2186-10-26
341.871,14.63857,2186-10-28
208.39972,22.273441,2186-10-30
16.221123,-1.7571758,2186-11-01
264.42032,21.848724,2186-11-03
239.51176,30.02946,2186-11-05
35.60933,-0.08714164,2186-11-07
8.072072,7.8533196,2186-11-09
184.20389,25.797827,2186-11-11
194.02744,5.6870933,2186-11-13
82.3481,11.387019,2186-11-15
227.47943,-3.1160803,2186-11-17
39.434338,0.08470246,2186-11-19
337.40536,2.6355078,2186-11-21
290.1309,23.143724,2186-11-23
289.3308,-29.085901,2186-11-25
233.6596,10.384194,2186-11-27
191.6827,14.8406105,2186-11-29
229.20944,-0.85189855,2186-12-01
250.53427,-2.3226502,2186-12-03
141.5427,16.001986,2186-12-05
181.19734,13.890882,2186-12-07
224.27951,21.736454,2186-12-09
221.58813,11.494777,2186-12-11
238.85222,21.453617,2186-12-13
33.06044,-10.056789,2186-12-15
263.0681,-12.104744,2186-12-17
184.55463,-1.6206502,2186-12-19
25.4289,-8.11013,2186-12-21
296.68723,25.01227,2186-12-23
226.09778,9.481285,2186-12-25
166.40594,9.103786,2186-12-27
53.601738,9.327051,2186-12-29
353.33984,3.8452122,2186-12-31
198.35657,9.328665,2187-01-02
197.47726,14.539686,2187-01-04
232.13577,27.85577,2187-01-06
198.43047,7.215748,2187-01-08
228.9276,19.628414,2187-01-10
300.02396,23.468315,2187-01-12
245.73924,17.319431,2187-01-14
77.616684,13.207129,2187-01-16
345.1328,12.902949,2187-01-18
155.07344,12.975481,2187-01-20
78.06688,17.765764,2187-01-22
28.26962,23.093884,2187-01-24
163.88557,11.040799,2187-01-26
7.3932533,11.222032,2187-01-28
215.32643,23.94952,2187-01-30
160.88109,-17.07797,2187-02-01
259.63132,-13.276679,2187-02-03
17.80965,2.5831637,2187-02-05
223.47542,22.645685,2187-02-07
38.74249,1.4487092,2187-02-09
152.84625,19.196827,2187-02-11
8.782986,14.961808,2187-02-13
19.210033,5.4353857,2187-02-15
198.30289,19.179403,2187-02-17
272.27646,-0.04974078,2187-02-19
36.207428,8.010013,2187-02-21
348.32224,3.2166457,2187-02-23
253.9266,30.30092,2187-02-25
299.5488,-9.647231,2187-02-27
53.60766,2.2349126,2187-03-01
341.40802,-10.03833,2187-03-03
145.71265,24.195887,2187-03-05
95.24314,20.21889,2187-03-07
225.94414,29.247675,2187-03-09
164.42056,19.672226,2187-03-11
15.687823,0.2195368,2187-03-13
286.5008,14.159351,2187-03-15
242.47034,-6.707014,2187-03-17
208.44168,12.597158,2187-03-19
151.05469,24.165129,2187-03-21
97.44748,11.940612,2187-03-23
25.756868,5.9116755,2187-03-25
298.9343,-9.696981,2187-03-27
327.07327,0.05805015,2187-03-29
171.5851,-17.97815,2187-03-31
163.04144,-18.891132,2187-04-02
354.1063,3.7047584,2187-04-04
177.60231,25.892305,2187-04-06
256.09964,14.85177,2187-04-08
160.04532,26.653418,2187-04-10
219.26059,16.34607,2187-04-12
106.647835,-9.629088,2187-04-14
232.266,24.302795,2187-04-16
232.11832,25.452301,2187-04-18
38.449852,8.722293,2187-04-20
282.64874,25.452465,2187-04-22
245.22807,27.364014,2187-04-24
209.77563,25.81965,2187-04-26
96.7341,16.30725,2187-04-28
151.03853,25.075457,2187-04-30
230.58437,29.750107,2187-05-02
21.461666,-6.70883,2187-05-04
184.84076,7.980441,2187-05-06
138.9328,20.166336,2187-05-08
81.14419,18.684866,2187-05-10
153.55754,17.416388,2187-05-12
201.34827,10.19908,2187-05-14
274.16513,20.142132,2187-05-16
179.48996,10.807409,2187-05-18
292.77615,-7.916252,2187-05-20
145.23193,18.795586,2187-05-22
285.76733,12.690729,2187-05-24
295.08228,10.647478,2187-05-26
151.91228,26.32982,2187-05-28
261.06088,30.52521,2187-05-30
162.74506,12.3208,2187-06-01
207.77094,9.827053,2187-06-03
195.54602,12.804346,2187-06-05
253.27711,-10.479355,2187-06-07
145.79968,24.996647,2187-06-09
187.54051,27.750427,2187-06-11
255.71576,-10.604403,2187-06-13
345.68958,5.88782,2187-06-15
337.4248,15.355297,2187-06-17
262.3576,-11.175565,2187-06-19
196.48866,6.2793865,2187-06-21
167.33981,25.300083,2187-06-23
61.84251,-6.8172073,2187-06-25
154.94687,26.54212,2187-06-27
238.56424,27.094675,2187-06-29
63.79623,4.7363477,2187-07-01
227.50508,8.904394,2187-07-03
191.55556,20.890047,2187-07-05
233.79523,15.352804,2187-07-07
226.96298,12.994786,2187-07-09
342.24622,-0.51606613,2187-07-11
192.23189,24.408312,2187-07-13
172.15799,22.234966,2187-07-15
130.62447,20.64926,2187-07-17
85.86344,19.421457,2187-07-19
161.61383,5.422698,2187-07-21
165.324,-16.721222,2187-07-23
42.239674,7.9227037,2187-07-25
43.0697,-0.38944212,2187-07-27
23.98941,14.567963,2187-07-29
150.11613,19.182411,2187-07-31
323.49243,-8.416179,2187-08-02
188.9502,4.771902,2187-08-04
228.1127,24.80522,2187-08-06
150.50717,8.455695,2187-08-08
325.7455,14.282724,2187-08-10
180.45937,21.762663,2187-08-12
178.97957,-17.18861,2187-08-14
144.57376,15.802687,2187-08-16
253.81744,-9.55565,2187-08-18
14.722371,14.85862,2187-08-20
180.65631,22.65618,2187-08-22
222.28395,-21.70107,2187-08-24
337.44226,2.4941714,2187-08-26
353.1767,1.0758208,2187-08-28
82.45486,14.077064,2187-08-30
101.051575,12.897187,2187-09-01
149.1634,20.656092,2187-09-03
265.90192,-15.939091,2187-09-05
148.65497,15.420106,2187-09-07
215.77202,24.763649,2187-09-09
169.87288,26.717138,2187-09-11
201.3476,25.474447,2187-09-13
217.24756,7.0148606,2187-09-15
52.23715,8.738293,2187-09-17
130.86429,16.026634,2187-09-19
11.230346,7.543548,2187-09-21
143.76537,15.89874,2187-09-23
118.328156,23.358463,2187-09-25
337.7378,18.103113,2187-09-27
199.39903,8.13553,2187-09-29
83.30735,-14.387581,2187-10-01
350.85785,13.416302,2187-10-03
44.82951,15.284825,2187-10-05
179.76456,7.8048687,2187-10-07
144.43974,-6.8548994,2187-10-09
169.26268,10.516343,2187-10-11
333.36023,-0.28024364,2187-10-13
198.34213,24.384901,2187-10-15
330.06906,17.968067,2187-10-17
39.828598,7.4904947,2187-10-19
310.6591,17.766344,2187-10-21
18.378454,1.4077643,2187-10-23
276.60034,-19.253878,2187-10-25
304.9115,9.889654,2187-10-27
230.49623,12.848917,2187-10-29
158.71065,17.289185,2187-10-31
147.27145,18.386156,2187-11-02
139.9593,24.45114,2187-11-04
348.72064,13.154882,2187-11-06
179.32274,26.13481,2187-11-08
252.30556,31.304165,2187-11-10
325.96658,3.5984776,2187-11-12
68.27952,6.467323,2187-11-14
23.292837,1.0750339,2187-11-16
216.2186,11.471251,2187-11-18
206.05226,23.273476,2187-11-20
260.6861,-5.3690686,2187-11-22
160.47012,-16.482096,2187-11-24
207.7679,7.729481,2187-11-26
257.7605,-12.044744,2187-11-28
65.8629,8.662033,2187-11-30
223.96729,27.095165,2187-12-02
222.38582,25.884052,2187-12-04
207.7031,8.818829,2187-12-06
261.24402,24.045105,2187-12-08
186.26695,5.48183,2187-12-10
34.311504,3.5474558,2187-12-12
149.61554,25.74446,2187-12-14
261.74103,28.014292,2187-12-16
191.36256,25.169262,2187-12-18
248.69534,29.544651,2187-12-20
221.70569,-1.3504072,2187-12-22
17.894436,-2.350447,2187-12-24
235.89629,26.143257,2187-12-26
199.91046,10.969055,2187-12-28
161.76004,12.419417,2187-12-30
257.39853,-12.425914,2188-01-01
27.85774,-13.583418,2188-01-03
316.95773,-13.992694,2188-01-05
359.6404,0.056387275,2188-01-07
30.405691,13.160714,2188-01-09
150.77963,11.057325,2188-01-11
316.86432,13.646741,2188-01-13
230.76343,28.203564,2188-01-15
7.034622,3.793051,2188-01-17
280.1721,-10.157428,2188-01-19
189.94751,25.499401,2188-01-21
39.242382,15.510063,2188-01-23
180.69899,17.244015,2188-01-25
348.87308,-20.886326,2188-01-27
179.27037,-8.312104,2188-01-29
55.60127,9.527683,2188-01-31
20.547657,-9.7811775,2188-02-02
252.72943,-14.339687,2188-02-04
249.0438,30.565771,2188-02-06
143.07544,25.246523,2188-02-08
245.91681,-18.839815,2188-02-10
179.8783,9.243096,2188-02-12
318.27798,0.10363143,2188-02-14
227.59862,25.673079,2188-02-16
266.7105,-11.234372,2188-02-18
87.18922,1.4176538,2188-02-20
219.41568,6.8860574,2188-02-22
187.60422,27.171268,2188-02-24
256.412,-11.68558,2188-02-26
345.10898,1.9376966,2188-02-28
64.60248,14.352086,2188-03-01
263.42783,28.541433,2188-03-03
175.11107,25.693516,2188-03-05
14.665636,13.12996,2188-03-07
283.5769,21.247036,2188-03-09
184.52463,7.7426696,2188-03-11
82.31353,7.707071,2188-03-13
214.22673,-2.369209,2188-03-15
91.54009,14.678622,2188-03-17
138.90689,15.920725,2188-03-19
0.5922116,5.344462,2188-03-21
161.62518,25.24498,2188-03-23
236.9284,-22.842983,2188-03-25
15.268517,3.0533683,2188-03-27
213.8834,8.735491,2188-03-29
309.38266,8.541174,2188-03-31
249.13388,-8.055914,2188-04-02
194.61201,23.230988,2188-04-04
6.931067,-1.8219252,2188-04-06
288.30453,16.941286,2188-04-08
121.015495,-9.416615,2188-04-10
214.7002,27.13815,2188-04-12
230.71985,-25.127882,2188-04-14
196.25925,23.469679,2188-04-16
303.98816,17.534412,2188-04-18
259.19226,-13.417342,2188-04-20
185.59319,-20.897818,2188-04-22
309.38092,19.035282,2188-04-24
185.91124,16.03838,2188-04-26
84.838524,-17.858738,2188-04-28
265.4489,13.833185,2188-04-30
148.3467,20.333967,2188-05-02
299.74808,8.834161,2188-05-04
257.6957,-12.807429,2188-05-06
212.01878,26.806553,2188-05-08
228.99127,27.924109,2188-05-10
182.95828,17.424904,2188-05-12
168.98767,10.705461,2188-05-14
125.18736,7.97773,2188-05-16
261.14258,-11.2633505,2188-05-18
18.549604,-1.8820809,2188-05-20
54.92094,2.729467,2188-05-22
169.88446,12.0068,2188-05-24
50.125122,7.698423,2188-05-26
255.09033,-10.238113,2188-05-28
249.8626,17.091713,2188-05-30
149.1777,23.521528,2188-06-01
42.77429,14.787666,2188-06-03
23.677458,0.9509991,2188-06-05
72.9423,13.971363,2188-06-07
221.7415,24.649755,2188-06-09
169.30278,29.364338,2188-06-11
50.84382,10.537053,2188-06-13
256.6084,-11.397587,2188-06-15
232.71391,26.822111,2188-06-17
255.91376,31.009125,2188-06-19
333.63474,2.472317,2188-06-21
141.09262,25.530748,2188-06-23
217.67502,7.918972,2188-06-25
328.55392,0.8335367,2188-06-27
79.62139,12.430008,2188-06-29
289.57178,11.579362,2188-07-01
337.41678,17.106243,2188-07-03
241.91809,15.473601,2188-07-05
10.415698,-0.40255326,2188-07-07
25.60541,-5.8643765,2188-07-09
317.50485,7.243049,2188-07-11
139.91818,11.8228445,2188-07-13
55.607655,1.1348184,2188-07-15
233.73444,28.58499,2188-07-17
72.29688,9.919182,2188-07-19
122.30641,22.811535,2188-07-21
340.2827,11.019462,2188-07-23
144.07913,16.612438,2188-07-25
246.68512,-7.9474344,2188-07-27
80.394035,18.590996,2188-07-29
210.43402,-2.6872194,2188-07-31
310.98837,5.211861,2188-08-02
193.34576,7.438624,2188-08-04
258.54678,-10.310288,2188-08-06
253.36746,31.208963,2188-08-08
219.25351,26.122644,2188-08-10
240.8417,28.93259,2188-08-12
140.11378,24.833174,2188-08-14
255.58429,29.926548,2188-08-16
4.3045354,-0.6224733,2188-08-18
343.8269,-1.1289039,2188-08-20
325.16086,0.81966853,2188-08-22
197.10173,7.354488,2188-08-24
220.98267,9.293493,2188-08-26
160.18002,17.161282,2188-08-28
168.07838,23.51807,2188-08-30
359.41025,-21.283878,2188-09-01
17.65868,2.6390207,2188-09-03
7.836525,15.505247,2188-09-05
93.39514,14.805312,2188-09-07
162.67912,-7.0518456,2188-09-09
12.791914,1.612029,2188-09-11
221.90405,6.6547394,2188-09-13
90.02244,14.746835,2188-09-15
128.36395,-5.3478427,2188-09-17
232.97217,-1.8155975,2188-09-19
51.023506,-0.09813419,2188-09-21
243.7261,28.472485,2188-09-23
196.31058,11.083547,2188-09-25
223.65309,13.949718,2188-09-27
145.17961,26.970057,2188-09-29
334.85727,3.0881019,2188-10-01
276.34998,27.314293,2188-10-03
254.79068,-8.530815,2188-10-05
9.0479555,13.375732,2188-10-07
347.12625,-14.672406,2188-10-09
163.08675,18.224308,2188-10-11
326.74542,16.018976,2188-10-13
278.09058,-12.247586,2188-10-15
167.05194,8.081362,2188-10-17
143.43124,17.191536,2188-10-19
170.356,0.3365825,2188-10-21
241.84872,-1.5133824,2188-10-23
137.96042,11.365975,2188-10-25
64.31605,18.992613,2188-10-27
138.96751,23.892916,2188-10-29
123.49906,17.828962,2188-10-31
134.13948,24.717491,2188-11-02
11.616952,9.246255,2188-11-04
222.69434,8.737326,2188-11-06
254.27724,17.79054,2188-11-08
313.08035,19.290897,2188-11-10
355.1125,4.0107894,2188-11-12
266.37463,27.664564,2188-11-14
251.01242,29.00131,2188-11-16
213.38158,7.7681575,2188-11-18
48.22726,5.759504,2188-11-20
273.49258,26.21952,2188-11-22
52.104088,3.1135597,2188-11-24
341.09058,-0.68251556,2188-11-26
324.55438,6.2362795,2188-11-28
344.74084,-1.1683421,2188-11-30
276.28693,-16.110373,2188-12-02
194.10849,6.6599627,2188-12-04
252.429,-4.5772414,2188-12-06
81.112854,7.2461295,2188-12-08
278.13004,13.79434,2188-12-10
205.63268,10.072576,2188-12-12
291.15533,18.955597,2188-12-14
121.95066,22.302227,2188-12-16
72.19682,6.849459,2188-12-18
228.69287,21.410192,2188-12-20
266.1341,9.8164625,2188-12-22
31.7894,1.3288221,2188-12-24
154.6095,23.43455,2188-12-26
193.45723,4.460327,2188-12-28
308.74023,7.0728374,2188-12-30
250.7948,-8.138253,2189-01-01
281.4533,9.455519,2189-01-03
64.30174,1.2006965,2189-01-05
327.6735,4.604051,2189-01-07
153.82324,24.322357,2189-01-09
